Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
53,17,02/03/2018 09:13:47,2863,1,1,40,139,40,40,40.0,0.0,139,139,139.0,0.0,62521.83025,698.5679357,2863.0,0.0,2863.0,2863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,349.2839679,349.2839679,40,139,73.0,57.15767665,3267.0,0,0,0,0,0,0,0,0,1,109.5,40.0,139.0,0,0,0,0,0,0,1,40,1,139,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
445,6,02/03/2018 09:19:13,111284,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,35.94407103,37094.66667,61058.11698,107568.0,62.0,111284.0,55642.0,73522.13468,107630.0,3654.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,68,28,26.95805327,8.986017756,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
445,6,02/03/2018 09:19:14,290978,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,13.74674374,96992.66667,167945.9997,290920.0,0.0,290978.0,145489.0,205752.517,290978.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,32,10.31005781,3.436685935,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,02/03/2018 09:19:10,5239859,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.76337932,1746619.667,2943758.972,5145342.0,17.0,5239859.0,2619929.5,3571472.608,5145342.0,94517.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,32,0.57253449,0.19084483,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,42780,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,02/03/2018 09:16:28,118767490,41,82,1022,106671,250,0,24.92682927,61.1307575,1460,0,1300.865854,432.4500331,906.7548704,1.035636941,973504.0164,7497647.626,59600000.0,0.0,119000000.0,2969187.25,13000000.0,59600000.0,91.0,119000000.0,1465303.0,9189361.671,59600000.0,0.0,0,0,0,0,832,1652,0.345212314,0.690424627,0,1460,868.4919355,701.6656663,492334.7073,0,0,1,1,0,0,0,1,2,875.5528455,24.92682927,1300.865854,0,0,0,0,0,0,41,1022,82,106671,8192,131,8,20,541610.5,655689.5116,1005253.0,77968.0,58800000.0,1115878.847,59600000.0,58000000.0,Benign
443,6,02/03/2018 09:19:19,202,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0.0,0.0,381188.1188,14851.48515,101.0,117.3797257,184.0,18.0,202.0,101.0,117.3797257,184.0,18.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,60,0,14851.48515,0.0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41.0,25.66666667,0.0,0,0,0,0,0,0,3,77,0,0,256,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
50097,6,02/03/2018 09:19:19,0,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,131,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,02/03/2018 09:16:31,118716093,14,13,594,4639,194,0,42.42857143,66.84507264,1430,0,356.8461538,585.1988047,44.07995469,0.227433361,4566003.577,16000000.0,58900000.0,1.0,119000000.0,9132007.154,22000000.0,58900000.0,169.0,119000000.0,9880010.417,22900000.0,59100000.0,1.0,0,0,0,0,304,272,0.117928409,0.109504951,0,1430,186.8928571,424.7082083,180377.0622,0,0,1,1,0,0,0,1,0,193.8148148,42.42857143,356.8461538,0,0,0,0,0,0,14,594,13,4639,8192,176,6,20,532252.0,531997.4437,908431.0,156073.0,58700000.0,266118.93,58900000.0,58600000.0,Benign
443,6,02/03/2018 09:16:31,117159074,14,15,943,3647,298,0,67.35714286,93.09102836,1430,0,243.1333333,489.4015101,39.17750323,0.247526709,4184252.643,15300000.0,58600000.0,0.0,117000000.0,9012236.462,21900000.0,58600000.0,173.0,117000000.0,8364055.714,21200000.0,58600000.0,0.0,0,0,0,0,292,312,0.119495653,0.128031056,0,1430,153.0,357.857899,128062.2759,0,0,1,1,0,0,0,1,1,158.2758621,67.35714286,243.1333333,0,0,0,0,0,0,14,943,15,3647,8192,180,8,20,249500.5,264776.8413,436726.0,62275.0,58300000.0,402763.0728,58600000.0,58000000.0,Benign
443,6,02/03/2018 09:16:31,117727852,16,16,953,4147,303,0,59.5625,91.07942962,1430,0,259.1875,440.7451597,43.32025016,0.271813334,3797672.645,14600000.0,58900000.0,1.0,118000000.0,7848523.467,20600000.0,58900000.0,27.0,118000000.0,7838139.6,20600000.0,59100000.0,1.0,0,0,0,0,332,332,0.135906667,0.135906667,0,1430,154.5454545,325.0821138,105678.3807,0,0,1,1,0,0,0,1,1,159.375,59.5625,259.1875,0,0,0,0,0,0,16,953,16,4147,8192,180,8,20,326567.0,241134.7261,497075.0,156059.0,58500000.0,674014.8909,58900000.0,58000000.0,Benign
443,6,02/03/2018 09:16:31,116685716,13,12,591,3634,191,0,45.46153846,67.86458991,1430,0,302.8333333,536.4087372,36.20837361,0.214250731,4861904.833,16400000.0,58000000.0,1.0,117000000.0,9723809.667,22600000.0,58000000.0,175.0,117000000.0,10600000.0,23500000.0,58100000.0,1.0,0,0,0,0,272,252,0.11141038,0.102840351,0,1430,162.5,382.6824532,146445.86,0,0,1,1,0,0,0,1,0,169.0,45.46153846,302.8333333,0,0,0,0,0,0,13,591,12,3634,8192,176,6,20,337821.5,323407.3072,566505.0,109138.0,58000000.0,23745.35282,58000000.0,57900000.0,Benign
443,6,02/03/2018 09:16:31,118376160,15,17,1240,3843,593,0,82.66666667,155.2218075,1430,0,226.0588235,463.054461,42.93938915,0.270324701,3818585.806,14600000.0,58900000.0,0.0,118000000.0,8455440.0,21300000.0,58900000.0,160.0,118000000.0,7388764.5,20100000.0,59100000.0,0.0,0,0,0,0,312,352,0.126714703,0.143609997,0,1430,154.030303,351.6185331,123635.5928,0,0,1,1,0,0,0,1,1,158.84375,82.66666667,226.0588235,0,0,0,0,0,0,15,1240,17,3843,8192,181,8,20,477824.0,455228.2747,799719.0,155929.0,58600000.0,429617.5742,58900000.0,58300000.0,Benign
443,6,02/03/2018 09:19:22,191,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0.0,0.0,403141.3613,15706.80628,95.5,111.0157646,174.0,17.0,191.0,95.5,111.0157646,174.0,17.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,60,0,15706.80628,0.0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41.0,25.66666667,0.0,0,0,0,0,0,0,3,77,0,0,254,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,02/03/2018 09:19:22,665,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0.0,0.0,115789.4737,4511.278195,332.5,449.0128061,650.0,15.0,665.0,332.5,449.0128061,650.0,15.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,60,0,4511.278195,0.0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41.0,25.66666667,0.0,0,0,0,0,0,0,3,77,0,0,258,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,02/03/2018 09:19:22,749,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0.0,0.0,102803.7383,4005.340454,374.5,512.6524164,737.0,12.0,749.0,374.5,512.6524164,737.0,12.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,60,0,4005.340454,0.0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41.0,25.66666667,0.0,0,0,0,0,0,0,3,77,0,0,255,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,02/03/2018 09:19:22,994,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0.0,0.0,77464.78873,3018.108652,497.0,684.4793642,981.0,13.0,994.0,497.0,684.4793642,981.0,13.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,60,0,3018.108652,0.0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41.0,25.66666667,0.0,0,0,0,0,0,0,3,77,0,0,255,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,02/03/2018 09:19:22,1354,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0.0,0.0,56868.53767,2215.657312,677.0,937.6235919,1340.0,14.0,1354.0,677.0,937.6235919,1340.0,14.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,60,0,2215.657312,0.0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41.0,25.66666667,0.0,0,0,0,0,0,0,3,77,0,0,256,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,02/03/2018 09:18:29,52548900,5,1,123,46,46,0,24.6,23.27659769,46,46,46.0,0.0,3.216052096,0.114179364,10500000.0,23400000.0,52400000.0,13.0,52500000.0,13100000.0,26200000.0,52400000.0,13.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,100,20,0.09514947,0.019029894,0,46,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,0,35.83333333,24.6,46.0,0,0,0,0,0,0,5,123,1,46,258,66,2,20,140346.0,0.0,140346.0,140346.0,52400000.0,0.0,52400000.0,52400000.0,Benign
50128,6,02/03/2018 09:19:22,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,180,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
50100,6,02/03/2018 09:19:22,167,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,11976.0479,167.0,0.0,167.0,167.0,167.0,167.0,0.0,167.0,167.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,11976.0479,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,66,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
50117,6,02/03/2018 09:19:22,16,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,125000.0,16.0,0.0,16.0,16.0,16.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,125000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,180,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
50119,6,02/03/2018 09:19:22,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,176,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
50100,6,02/03/2018 09:19:22,316250,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6.324110672,316250.0,0.0,316250.0,316250.0,316250.0,316250.0,0.0,316250.0,316250.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,6.324110672,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,66,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,02/03/2018 09:16:30,119656300,29,27,1845,9904,223,0,63.62068966,74.64602841,1460,0,366.8148148,540.2434663,98.18956461,0.468007117,2175569.091,11000000.0,58400000.0,0.0,120000000.0,4273439.286,15200000.0,58400000.0,174.0,120000000.0,4599770.808,15800000.0,58600000.0,0.0,0,0,0,0,592,552,0.242360828,0.225646289,0,1460,206.122807,402.5151315,162018.4311,0,0,1,1,0,0,0,1,0,209.8035714,63.62068966,366.8148148,0,0,0,0,0,0,29,1845,27,9904,8192,298,15,20,1579698.0,2146025.24,3097167.0,62229.0,58200000.0,287333.5476,58400000.0,58000000.0,Benign
443,6,02/03/2018 09:16:32,117227533,16,16,1010,4744,374,0,63.125,103.2762477,1430,0,296.5,496.1689228,49.08403216,0.272973415,3781533.323,14600000.0,58900000.0,0.0,117000000.0,7815168.867,20600000.0,59000000.0,27.0,117000000.0,7809982.267,20600000.0,58900000.0,0.0,0,0,0,0,332,332,0.136486707,0.136486707,0,1430,174.3636364,367.4152809,134993.9886,0,0,1,1,0,0,0,1,1,179.8125,63.125,296.5,0,0,0,0,0,0,16,1010,16,4744,8192,180,8,20,123336.5,64379.95111,168860.0,77813.0,58500000.0,640541.8701,58900000.0,58000000.0,Benign
443,6,02/03/2018 09:16:32,116686729,15,17,1002,5517,365,0,66.8,103.6968108,1430,0,324.5294118,492.836575,55.86753572,0.274238555,3764088.032,14500000.0,58100000.0,1.0,117000000.0,8334766.357,21100000.0,58200000.0,28.0,117000000.0,7288054.563,19800000.0,58200000.0,1.0,0,0,0,0,312,352,0.128549323,0.145689233,0,1430,197.5454545,379.4038161,143947.2557,0,0,1,1,0,0,0,1,1,203.71875,66.8,324.5294118,0,0,0,0,0,0,15,1002,17,5517,8192,180,8,20,238944.0,227852.4323,400060.0,77828.0,58100000.0,94679.47668,58100000.0,58000000.0,Benign
80,6,02/03/2018 09:18:28,55422742,7,6,6,0,1,0,0.857142857,0.377964473,0,0,0.0,0.0,0.108258808,0.234560751,4618561.833,4973498.355,10000000.0,31929.0,55400000.0,9237123.667,1982769.193,10000000.0,5189813.0,50200000.0,10000000.0,141.4842747,10000000.0,10000000.0,0,0,0,0,140,192,0.126301943,0.108258808,0,1,0.5,0.518874522,0.269230769,0,0,0,0,1,0,0,0,0,0.538461538,0.857142857,0.0,0,0,0,0,0,0,7,6,6,0,253,980,5,20,32032.2,98.82408613,32178.0,31929.0,10000000.0,98.77651543,10000000.0,10000000.0,Benign
443,6,02/03/2018 09:19:23,206,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0.0,0.0,373786.4078,14563.1068,103.0,125.8650071,192.0,14.0,206.0,103.0,125.8650071,192.0,14.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,60,0,14563.1068,0.0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41.0,25.66666667,0.0,0,0,0,0,0,0,3,77,0,0,258,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,02/03/2018 09:19:23,570,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0.0,0.0,135087.7193,5263.157895,285.0,364.8670991,543.0,27.0,570.0,285.0,364.8670991,543.0,27.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,60,0,5263.157895,0.0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41.0,25.66666667,0.0,0,0,0,0,0,0,3,77,0,0,254,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,02/03/2018 09:19:23,797,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0.0,0.0,96612.29611,3764.115433,398.5,545.1793283,784.0,13.0,797.0,398.5,545.1793283,784.0,13.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,60,0,3764.115433,0.0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41.0,25.66666667,0.0,0,0,0,0,0,0,3,77,0,0,254,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
50108,6,02/03/2018 09:19:23,1,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,31000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,0,2000000.0,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,0,0,0,0,0,0,2,31,0,0,298,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,02/03/2018 09:18:39,53563214,5,1,123,46,46,0,24.6,23.27659769,46,46,46.0,0.0,3.155150473,0.112017177,10700000.0,23900000.0,53400000.0,18.0,53600000.0,13400000.0,26700000.0,53400000.0,18.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,100,20,0.093347647,0.018669529,0,46,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,0,35.83333333,24.6,46.0,0,0,0,0,0,0,5,123,1,46,253,230,2,20,156052.0,0.0,156052.0,156052.0,53400000.0,0.0,53400000.0,53400000.0,Benign
49987,6,02/03/2018 09:15:42,116025678,10,0,522,0,58,0,52.2,18.34121043,0,0,0.0,0.0,4.499004091,0.086187818,12900000.0,19300000.0,57300000.0,223781.0,116000000.0,12900000.0,19300000.0,57300000.0,223781.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,200,0,0.086187818,0.0,0,58,47.45454545,23.46215521,550.4727273,0,0,0,0,1,1,0,0,0,52.2,52.2,0.0,0,0,0,0,0,0,10,522,0,0,64,-1,9,20,6975407.0,0.0,6975407.0,6975407.0,27300000.0,22200000.0,57300000.0,7163871.0,Benign
445,6,02/03/2018 09:19:49,156097,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25.62509209,52032.33333,90068.09088,156034.0,0.0,156097.0,78048.5,110377.2472,156097.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,32,19.21881907,6.406273023,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
445,6,02/03/2018 09:20:24,275979,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,14.49385642,91993.0,155848.3628,271937.0,64.0,275979.0,137989.5,189520.8808,272001.0,3978.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,32,10.87039231,3.623464104,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,02/03/2018 09:18:32,110179447,12,12,12,0,1,1,1.0,0.0,0,0,0.0,0.0,0.108913235,0.21782647,4790410.739,5104317.256,10000000.0,10746.0,110000000.0,10000000.0,12.04536878,10000000.0,10000000.0,110000000.0,10000000.0,118.7752653,10000000.0,10000000.0,0,0,0,0,240,384,0.108913235,0.108913235,0,1,0.52,0.509901951,0.26,0,0,0,0,1,0,0,0,1,0.541666667,1.0,0.0,0,0,0,0,0,0,12,12,12,0,253,62,11,20,10825.09091,72.95540356,10993.0,10746.0,10000000.0,77.68374113,10000000.0,10000000.0,Benign
445,6,02/03/2018 09:20:48,161319,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,24.79559134,53773.0,93050.09981,161218.0,43.0,161319.0,80659.5,114008.9477,161276.0,43.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,32,18.59669351,6.198897836,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
0,0,02/03/2018 09:18:48,110911055,62,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.559006494,1818214.016,3053362.794,22900000.0,127852.0,111000000.0,1818214.016,3053362.794,22900000.0,127852.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.559006494,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,62,0,0,0,-1,-1,0,0,37700000.0,37800000.0,64400000.0,10900000.0,15500000.0,10500000.0,22900000.0,8059906.0,Benign
443,6,02/03/2018 09:18:48,106279915,20,33,1887,5958,270,0,94.35,118.5914149,799,0,180.5454545,270.8074836,73.81451142,0.498683124,2043844.519,6678993.977,30000000.0,1.0,106000000.0,5590653.421,10300000.0,30000000.0,130.0,106000000.0,3320677.0,8314923.993,30000000.0,1.0,1,0,0,0,400,660,0.188182311,0.310500813,0,799,150.2407407,226.5674072,51332.79001,0,1,0,0,1,0,0,0,1,153.0754717,94.35,180.5454545,0,0,0,0,0,0,20,1887,33,5958,258,293,11,20,105032.6,1605.061151,107656.0,103318.0,21100000.0,8063366.001,30000000.0,15000000.0,Benign
80,6,02/03/2018 09:19:08,116673214,19,18,1307,2118,432,0,68.78947368,161.5850581,706,0,117.6666667,270.7386411,29.35549543,0.31712506,3240922.611,4598203.723,10000000.0,19.0,117000000.0,6481845.222,4739906.795,10100000.0,175.0,113000000.0,6624950.059,4865396.062,10100000.0,95957.0,0,0,0,0,392,504,0.162848004,0.154277056,0,706,90.13157895,217.2612291,47202.44168,0,0,1,1,0,0,0,1,0,92.56756757,68.78947368,117.6666667,0,0,0,0,0,0,19,1307,18,2118,8192,180,14,20,230771.3636,447640.7524,1580459.0,95714.0,10000000.0,18215.69904,10000000.0,9952863.0,Benign
123,17,02/03/2018 09:17:10,18659,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,5144.970256,107.1868803,18659.0,0.0,18659.0,18659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,53.59344016,53.59344016,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,0,0,0,0,0,0,1,48,1,48,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
445,6,02/03/2018 09:21:30,170625,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,23.44322344,56875.0,98457.56685,170564.0,0.0,170625.0,85312.5,120650.0945,170625.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,32,17.58241758,5.860805861,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
445,6,02/03/2018 09:21:39,162719,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,24.5822553,54239.66667,93895.63315,162661.0,1.0,162719.0,81359.5,115058.2941,162718.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,32,18.43669147,6.145563825,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,02/03/2018 08:55:13,418,1,1,31,63,31,31,31.0,0.0,63,63,63.0,0.0,224880.3828,4784.688995,418.0,0.0,418.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2392.344498,2392.344498,31,63,41.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,62.5,31.0,63.0,0,0,0,0,0,0,1,31,1,63,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,02/03/2018 09:21:51,47203,3,4,437,860,437,0,145.6666667,252.3020676,860,0,215.0,430.0,27477.06714,148.2956592,7867.166667,12016.05076,23406.0,16.0,23520.0,11760.0,16417.60525,23369.0,151.0,23850.0,7950.0,13530.21755,23573.0,48.0,0,0,0,0,72,92,63.5552825,84.74037667,0,860,162.125,320.7787121,102898.9821,0,0,1,1,0,0,0,1,1,185.2857143,145.6666667,215.0,0,0,0,0,0,0,3,437,4,860,8192,31,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,02/03/2018 09:21:51,113,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,17699.11504,113.0,0.0,113.0,113.0,113.0,113.0,0.0,113.0,113.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,17699.11504,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,253,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,02/03/2018 09:21:51,48024,3,4,437,860,437,0,145.6666667,252.3020676,860,0,215.0,430.0,27007.32967,145.7604531,8004.0,12173.6229,23741.0,15.0,23848.0,11924.0,16672.16369,23713.0,135.0,24326.0,8108.666667,13668.38119,23891.0,103.0,0,0,0,0,72,92,62.46876562,83.29168749,0,860,162.125,320.7787121,102898.9821,0,0,1,1,0,0,0,1,1,185.2857143,145.6666667,215.0,0,0,0,0,0,0,3,437,4,860,8192,31,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
